id,name,PLZ
2471,Bättwil,4105
2471,Bättwil,4112
2472,Büren (SO),4413
2473,Dornach,4143
2474,Gempen,4145
2475,Hochwald,4146
2476,Hofstetten-Flüh,4114
2476,Hofstetten-Flüh,4115
2477,Metzerlen-Mariastein,4116
2478,Nuglar-St. Pantaleon,4412
2478,Nuglar-St. Pantaleon,4421
2479,Rodersdorf,4118
2480,Seewen,4204
2480,Seewen,4206
2481,Witterswil,4108
2491,Hauenstein-Ifenthal,4633
2492,Kienberg,4468
2493,Lostorf,4634
2493,Lostorf,4654
2495,Niedergösgen,4658
2495,Niedergösgen,5013
2495,Niedergösgen,5014
2497,Obergösgen,4652
2497,Obergösgen,4653
2499,Stüsslingen,4655
2500,Trimbach,4600
2500,Trimbach,4632
2503,Erlinsbach (SO),5015
2503,Erlinsbach (SO),5017
2513,Biberist,4500
2513,Biberist,4528
2513,Biberist,4562
2516,Deitingen,4542
2516,Deitingen,4543
2517,Derendingen,4552
2518,Etziken,4554
2519,Gerlafingen,4563
2520,Halten,4566
2523,Horriwil,4557
2530,Recherswil,4565
2532,Subingen,4553
2535,Drei Höfe,4558
2541,Balm bei Günsberg,4524
2541,Balm bei Günsberg,4525
2542,Bellach,4512
2543,Bettlach,2544
2544,Feldbrunnen-St. Niklaus,4532
2545,Flumenthal,4534
2546,Grenchen,2540
2548,Hubersdorf,4535
2550,Langendorf,4513
2550,Langendorf,4522
2551,Lommiswil,4514
2553,Oberdorf (SO),4515
2554,Riedholz,4523
2554,Riedholz,4533
2556,Selzach,2545
2571,Boningen,4618
2571,Boningen,4663
2573,Dulliken,4657
2573,Dulliken,5746
2574,Eppenberg-Wöschnau,5012
2575,Fulenbach,4629
2578,Gunzgen,4614
2578,Gunzgen,4616
2578,Gunzgen,4617
2579,Hägendorf,4615
2581,Olten,4612
2582,Rickenbach (SO),4613
2584,Starrkirch-Wil,4656
2611,Bärschwil,4252
2611,Bärschwil,4253
2613,Breitenbach,4226
2613,Breitenbach,4232
2614,Büsserach,4227
2615,Erschwil,4228
2615,Erschwil,4233
2617,Grindel,4247
2619,Kleinlützel,2814
2619,Kleinlützel,4245
2621,Nunningen,4208
2622,Zullwil,4234
2701,Basel,4001
2701,Basel,4031
2701,Basel,4051
2701,Basel,4052
2701,Basel,4053
2701,Basel,4054
2701,Basel,4055
2701,Basel,4056
2701,Basel,4057
2701,Basel,4058
2701,Basel,4059
2702,Bettingen,4126
2703,Riehen,4125
2761,Aesch (BL),4147
2761,Aesch (BL),4153
2762,Allschwil,4123
2763,Arlesheim,4144
2765,Binningen,4101
2765,Binningen,4102
2766,Birsfelden,4127
2767,Bottmingen,4103
2768,Ettingen,4107
2769,Münchenstein,4142
2770,Muttenz,4132
2770,Muttenz,4133
2771,Oberwil (BL),4104
2772,Pfeffingen,4148
2774,Schönenbuch,4124
2775,Therwil,4106
2781,Blauen,4223
2782,Brislach,4225
2782,Brislach,4242
2783,Burg im Leimental,4117
2784,Dittingen,4243
2785,Duggingen,4202
2786,Grellingen,4203
2787,Laufen,4246
2788,Liesberg,4254
2789,Nenzlingen,4224
2791,Röschenz,4244
2793,Zwingen,4222
2821,Arisdorf,4305
2821,Arisdorf,4422
2822,Augst,4302
2822,Augst,4303
2823,Bubendorf,4410
2823,Bubendorf,4416
2824,Frenkendorf,4402
2825,Füllinsdorf,4414
2826,Giebenach,4304
2827,Hersberg,4423
2828,Lausen,4415
2830,Lupsingen,4419
2832,Ramlinsburg,4433
2833,Seltisberg,4411
2834,Ziefen,4417
2841,Anwil,4469
2842,Böckten,4450
2842,Böckten,4461
2843,Buckten,4444
2843,Buckten,4445
2843,Buckten,4446
2843,Buckten,4447
2844,Buus,4462
2844,Buus,4463
2845,Diepflingen,4442
2846,Gelterkinden,4460
2847,Häfelfingen,4448
2848,Hemmiken,4316
2848,Hemmiken,4465
2848,Hemmiken,4466
2849,Itingen,4452
2851,Kilchberg (BL),4493
2851,Kilchberg (BL),4496
2852,Läufelfingen,4458
2853,Maisprach,4451
2853,Maisprach,4464
2854,Nusshof,4453
2855,Oltingen,4494
2858,Rothenfluh,4467
2860,Rünenberg,4497
2862,Tecknau,4492
2863,Tenniken,4443
2863,Tenniken,4456
2864,Thürnen,4441
2865,Wenslingen,4495
2869,Zunzgen,4455
2881,Arboldswil,4424
2881,Arboldswil,4425
2882,Bennwil,4431
2882,Bennwil,4434
2882,Bennwil,4457
2883,Bretzwil,4207
2887,Lampenberg,4432
2889,Lauwil,4426
2890,Liedertswil,4436
2891,Niederdorf,4435
2895,Waldenburg,4437
2901,Gächlingen,8214
2901,Gächlingen,8225
2901,Gächlingen,8226
2903,Löhningen,8223
2903,Löhningen,8224
2904,Neunkirch,8213
2904,Neunkirch,8217
2914,Büttenhardt,8200
2914,Büttenhardt,8236
2915,Dörflingen,8239
2917,Lohn (SH),8235
2919,Stetten (SH),8234
2920,Thayngen,8240
2920,Thayngen,8241
2920,Thayngen,8242
2920,Thayngen,8243
2931,Bargen (SH),8233
2932,Beringen,8222
2933,Buchberg,8454
2933,Buchberg,8455
2936,Merishausen,8232
2939,Schaffhausen,8203
2939,Schaffhausen,8207
2939,Schaffhausen,8208
2939,Schaffhausen,8231
2951,Beggingen,8228
2961,Buch (SH),8263
2962,Hemishofen,8261
2963,Ramsen,8262
2964,Stein am Rhein,8260
2971,Hallau,8215
2972,Oberhallau,8216
2973,Trasadingen,8219
2974,Wilchingen,8218
3001,Herisau,9100
3001,Herisau,9112
3001,Herisau,9200
3002,Hundwil,9063
3002,Hundwil,9064
3002,Hundwil,9107
3002,Hundwil,9108
3003,Schönengrund,9105
3004,Schwellbrunn,9103
3004,Schwellbrunn,9104
3004,Schwellbrunn,9113
3005,Stein (AR),9014
3021,Bühler,9043
3021,Bühler,9055
3022,Gais,9056
3022,Gais,9450
3023,Speicher,9037
3023,Speicher,9042
3024,Teufen (AR),9012
3024,Teufen (AR),9052
3024,Teufen (AR),9053
3024,Teufen (AR),9062
3031,Grub (AR),9035
3031,Grub (AR),9038
3032,Heiden,9036
3032,Heiden,9410
3032,Heiden,9413
3032,Heiden,9427
3033,Lutzenberg,9405
3033,Lutzenberg,9426
3034,Rehetobel,9034
3035,Reute (AR),9411
3035,Reute (AR),9437
3036,Wald (AR),9044
3037,Walzenhausen,9428
3038,Wolfhalden,9425
3101,Appenzell,9050
3104,Schlatt-Haslen,9054
3111,Oberegg,9442
3201,Häggenschwil,9308
3201,Häggenschwil,9312
3201,Häggenschwil,9315
3202,Muolen,8580
3202,Muolen,9220
3202,Muolen,9313
3203,St. Gallen,9000
3203,St. Gallen,9008
3203,St. Gallen,9010
3203,St. Gallen,9011
3203,St. Gallen,9015
3203,St. Gallen,9016
3203,St. Gallen,9030
3203,St. Gallen,9300
3211,Berg (SG),9305
3211,Berg (SG),9306
3213,Goldach,9400
3213,Goldach,9403
3214,Mörschwil,9327
3214,Mörschwil,9402
3216,Rorschacherberg,9404
3216,Rorschacherberg,9422
3217,Steinach,9323
3218,Tübach,9326
3219,Untereggen,9033
3231,Au (SG),9434
3231,Au (SG),9435
3232,Balgach,9436
3232,Balgach,9445
3234,Diepoldsau,9443
3234,Diepoldsau,9444
3235,Rheineck,9424
3236,St. Margrethen,9430
3237,Thal,9423
3251,Altstätten,9452
3251,Altstätten,9453
3251,Altstätten,9463
3251,Altstätten,9464
3254,Oberriet (SG),9451
3254,Oberriet (SG),9462
3271,Buchs (SG),9469
3271,Buchs (SG),9470
3272,Gams,9473
3272,Gams,9658
3273,Grabs,9472
3274,Sennwald,9465
3274,Sennwald,9466
3274,Sennwald,9468
3275,Sevelen,9475
3275,Sevelen,9476
3276,Wartau,7320
3276,Wartau,9477
3276,Wartau,9478
3276,Wartau,9479
3291,Bad Ragaz,7310
3291,Bad Ragaz,7317
3292,Flums,8888
3292,Flums,8890
3292,Flums,8893
3292,Flums,8894
3292,Flums,8895
3292,Flums,8896
3292,Flums,8897
3292,Flums,8898
3293,Mels,7325
3293,Mels,7326
3293,Mels,8886
3293,Mels,8887
3293,Mels,8889
3294,Pfäfers,7312
3294,Pfäfers,7313
3294,Pfäfers,7314
3294,Pfäfers,7315
3295,Quarten,8877
3295,Quarten,8878
3295,Quarten,8882
3295,Quarten,8883
3295,Quarten,8884
3295,Quarten,8885
3297,Vilters-Wangs,7323
3297,Vilters-Wangs,7324
3298,Walenstadt,8880
3298,Walenstadt,8881
3298,Walenstadt,8892
3311,Amden,8873
3312,Benken (SG),8717
3313,Kaltbrunn,8722
3315,Schänis,8718
3315,Schänis,8723
3338,Schmerikon,8716
3340,Rapperswil-Jona,8645
3340,Rapperswil-Jona,8646
3340,Rapperswil-Jona,8715
3340,Rapperswil-Jona,8734
3341,Gommiswald,8725
3341,Gommiswald,8726
3341,Gommiswald,8737
3341,Gommiswald,8738
3341,Gommiswald,8739
3342,Eschenbach (SG),8638
3342,Eschenbach (SG),8727
3342,Eschenbach (SG),8732
3342,Eschenbach (SG),8733
3342,Eschenbach (SG),8735
3352,Ebnat-Kappel,9633
3352,Ebnat-Kappel,9642
3352,Ebnat-Kappel,9643
3359,Wildhaus-Alt St. Johann,9656
3359,Wildhaus-Alt St. Johann,9657
3360,Nesslau,9650
3360,Nesslau,9651
3360,Nesslau,9652
3360,Nesslau,9655
3374,Lichtensteig,9620
3379,Wattwil,9615
3379,Wattwil,9622
3379,Wattwil,9630
3379,Wattwil,9631
3392,Kirchberg (SG),8376
3392,Kirchberg (SG),9500
3392,Kirchberg (SG),9532
3392,Kirchberg (SG),9533
3392,Kirchberg (SG),9534
3392,Kirchberg (SG),9601
3392,Kirchberg (SG),9602
3392,Kirchberg (SG),9613
3393,Lütisburg,9123
3393,Lütisburg,9243
3393,Lütisburg,9604
3393,Lütisburg,9608
3394,Mosnang,9607
3394,Mosnang,9612
3394,Mosnang,9614
3395,Bütschwil-Ganterschwil,9606
3395,Bütschwil-Ganterschwil,9621
3378,Neckertal,9114
3378,Neckertal,9115
3378,Neckertal,9116
3378,Neckertal,9122
3378,Neckertal,9125
3378,Neckertal,9126
3378,Neckertal,9127
3401,Degersheim,9230
3402,Flawil,9231
3405,Jonschwil,9242
3405,Jonschwil,9536
3407,Oberuzwil,9240
3407,Oberuzwil,9244
3407,Oberuzwil,9248
3408,Uzwil,9247
3408,Uzwil,9249
3422,Niederbüren,9203
3422,Niederbüren,9246
3423,Niederhelfenschwil,9223
3423,Niederhelfenschwil,9245
3423,Niederhelfenschwil,9524
3423,Niederhelfenschwil,9525
3423,Niederhelfenschwil,9526
3423,Niederhelfenschwil,9527
3426,Zuzwil (SG),9515
3426,Zuzwil (SG),9523
3427,Wil (SG),9512
3427,Wil (SG),9514
3427,Wil (SG),9543
3427,Wil (SG),9552
3441,Andwil (SG),9204
3441,Andwil (SG),9212
3442,Gaiserwald,9032
3444,Waldkirch,9205
3444,Waldkirch,9213
3444,Waldkirch,9304
3506,Vaz/Obervaz,7077
3506,Vaz/Obervaz,7078
3506,Vaz/Obervaz,7082
3506,Vaz/Obervaz,7450
3513,Lantsch/Lenz,7083
3514,Schmitten (GR),7493
3542,Albula/Alvra,7084
3542,Albula/Alvra,7451
3542,Albula/Alvra,7458
3542,Albula/Alvra,7459
3542,Albula/Alvra,7472
3542,Albula/Alvra,7473
3542,Albula/Alvra,7492
3543,Surses,7452
3543,Surses,7453
3543,Surses,7454
3543,Surses,7455
3543,Surses,7456
3543,Surses,7457
3543,Surses,7460
3543,Surses,7462
3543,Surses,7463
3543,Surses,7464
3544,Bergün Filisur,7477
3544,Bergün Filisur,7482
3544,Bergün Filisur,7484
3544,Bergün Filisur,7494
3551,Brusio,7743
3551,Brusio,7744
3551,Brusio,7747
3551,Brusio,7748
3561,Poschiavo,7710
3561,Poschiavo,7741
3561,Poschiavo,7742
3561,Poschiavo,7745
3561,Poschiavo,7746
3572,Falera,7032
3572,Falera,7153
3575,Laax,7031
3581,Sagogn,7152
3582,Schluein,7151
3603,Vals,7116
3603,Vals,7132
3618,Lumnezia,7110
3618,Lumnezia,7113
3618,Lumnezia,7114
3618,Lumnezia,7115
3618,Lumnezia,7142
3618,Lumnezia,7143
3618,Lumnezia,7144
3618,Lumnezia,7145
3618,Lumnezia,7146
3618,Lumnezia,7147
3618,Lumnezia,7148
3618,Lumnezia,7149
3619,Ilanz/Glion,7111
3619,Ilanz/Glion,7112
3619,Ilanz/Glion,7126
3619,Ilanz/Glion,7127
3619,Ilanz/Glion,7128
3619,Ilanz/Glion,7130
3619,Ilanz/Glion,7141
3619,Ilanz/Glion,7154
3619,Ilanz/Glion,7155
3619,Ilanz/Glion,7156
3619,Ilanz/Glion,7157
3633,Fürstenau,7413
3633,Fürstenau,7414
3637,Rothenbrunnen,7405
3638,Scharans,7412
3640,Sils im Domleschg,7411
3661,Cazis,7408
3661,Cazis,7415
3661,Cazis,7421
3661,Cazis,7422
3661,Cazis,7423
3661,Cazis,7424
3662,Flerden,7426
3663,Masein,7425
3668,Thusis,7430
3668,Thusis,7431
3669,Tschappina,7428
3670,Urmein,7427
3672,Safiental,7104
3672,Safiental,7106
3672,Safiental,7107
3672,Safiental,7109
3672,Safiental,7122
3672,Safiental,7402
3673,Domleschg,7404
3673,Domleschg,7407
3673,Domleschg,7416
3673,Domleschg,7417
3673,Domleschg,7418
3673,Domleschg,7419
3681,Avers,7447
3681,Avers,7448
3695,Sufers,7434
3701,Andeer,7440
3701,Andeer,7442
3701,Andeer,7443
3712,Zillis-Reischen,7432
3713,Ferrera,7444
3713,Ferrera,7445
3714,Rheinwald,7435
3714,Rheinwald,7436
3714,Rheinwald,7437
3714,Rheinwald,7438
3715,Muntogna da Schons,7433
3722,Domat/Ems,7013
3723,Rhäzüns,7403
3731,Felsberg,7012
3732,Flims,7017
3732,Flims,7018
3732,Flims,7019
3733,Tamins,7015
3734,Trin,7014
3734,Trin,7016
3746,Zernez,7260
3746,Zernez,7527
3746,Zernez,7530
3746,Zernez,7542
3746,Zernez,7543
3752,Samnaun,7562
3752,Samnaun,7563
3762,Scuol,7545
3762,Scuol,7546
3762,Scuol,7550
3762,Scuol,7551
3762,Scuol,7552
3762,Scuol,7553
3762,Scuol,7554
3764,Valsot,7556
3764,Valsot,7557
3764,Valsot,7558
3764,Valsot,7559
3764,Valsot,7560
3781,Bever,7502
3782,Celerina/Schlarigna,7500
3782,Celerina/Schlarigna,7504
3782,Celerina/Schlarigna,7505
3783,Madulain,7523
3785,La Punt Chamues-ch,7522
3786,Samedan,7503
3787,St. Moritz,7512
3788,S-chanf,7525
3788,S-chanf,7526
3789,Sils im Engadin/Segl,7514
3789,Sils im Engadin/Segl,7515
3789,Sils im Engadin/Segl,7517
3790,Silvaplana,7513
3791,Zuoz,7524
3792,Bregaglia,7516
3792,Bregaglia,7602
3792,Bregaglia,7603
3792,Bregaglia,7604
3792,Bregaglia,7605
3792,Bregaglia,7606
3792,Bregaglia,7608
3792,Bregaglia,7610
3804,Buseno,6542
3805,Castaneda,6537
3805,Castaneda,6540
3805,Castaneda,6541
3808,Rossa,6548
3821,Lostallo,6558
3822,Mesocco,6563
3822,Mesocco,6565
3823,Soazza,6562
3831,Cama,6557
3832,Grono,6538
3832,Grono,6556
3834,Roveredo (GR),6535
3834,Roveredo (GR),6549
3835,San Vittore,6533
3835,San Vittore,6534
3837,Calanca,6543
3837,Calanca,6544
3837,Calanca,6545
3837,Calanca,6546
3847,Val Müstair,7532
3847,Val Müstair,7533
3847,Val Müstair,7534
3847,Val Müstair,7535
3847,Val Müstair,7536
3847,Val Müstair,7537
3851,Davos,7265
3851,Davos,7270
3851,Davos,7272
3851,Davos,7276
3851,Davos,7277
3851,Davos,7278
3861,Fideris,7235
3862,Furna,7232
3863,Jenaz,7231
3863,Jenaz,7233
3871,Klosters,7247
3871,Klosters,7249
3871,Klosters,7250
3871,Klosters,7252
3881,Conters im Prättigau,7241
3882,Küblis,7240
3891,Luzein,7222
3891,Luzein,7223
3891,Luzein,7224
3891,Luzein,7226
3891,Luzein,7242
3891,Luzein,7243
3891,Luzein,7244
3891,Luzein,7245
3891,Luzein,7246
3901,Chur,7000
3901,Chur,7023
3901,Chur,7026
3901,Chur,7074
3911,Churwalden,7062
3911,Churwalden,7075
3911,Churwalden,7076
3921,Arosa,7027
3921,Arosa,7028
3921,Arosa,7029
3921,Arosa,7050
3921,Arosa,7056
3921,Arosa,7057
3921,Arosa,7058
3932,Tschiertschen-Praden,7063
3932,Tschiertschen-Praden,7064
3945,Trimmis,7202
3945,Trimmis,7203
3945,Trimmis,7213
3946,Untervaz,7204
3947,Zizers,7205
3947,Zizers,7302
3951,Fläsch,7304
3951,Fläsch,7306
3952,Jenins,7307
3954,Malans,7208
3955,Landquart,7206
3955,Landquart,7303
3961,Grüsch,7214
3961,Grüsch,7215
3962,Schiers,7220
3962,Schiers,7228
3972,Seewis im Prättigau,7212
3981,Breil/Brigels,7134
3981,Breil/Brigels,7158
3981,Breil/Brigels,7159
3981,Breil/Brigels,7162
3981,Breil/Brigels,7163
3981,Breil/Brigels,7164
3981,Breil/Brigels,7165
3982,Disentis/Mustér,7180
3982,Disentis/Mustér,7182
3982,Disentis/Mustér,7183
3982,Disentis/Mustér,7186
3983,Medel (Lucmagn),7184
3983,Medel (Lucmagn),7185
3985,Sumvitg,7172
3985,Sumvitg,7173
3985,Sumvitg,7174
3985,Sumvitg,7175
3985,Sumvitg,7176
3986,Tujetsch,7187
3986,Tujetsch,7188
3986,Tujetsch,7189
3987,Trun,7166
3987,Trun,7167
3987,Trun,7168
3988,Obersaxen Mundaun,7137
3988,Obersaxen Mundaun,7138
4001,Aarau,5000
4001,Aarau,5004
4001,Aarau,5032
4002,Biberstein,5023
4003,Buchs (AG),5033
4004,Densbüren,5025
4004,Densbüren,5026
4005,Erlinsbach (AG),5018
4006,Gränichen,5722
4006,Gränichen,5723
4007,Hirschthal,5042
4008,Küttigen,5022
4008,Küttigen,5024
4009,Muhen,5037
4010,Oberentfelden,5036
4012,Suhr,5034
4013,Unterentfelden,5035
4021,Baden,5400
4021,Baden,5404
4021,Baden,5405
4021,Baden,5406
4022,Bellikon,5454
4022,Bellikon,8967
4023,Bergdietikon,8962
4024,Birmenstorf (AG),5413
4026,Ennetbaden,5408
4027,Fislisbach,5442
4028,Freienwil,5423
4029,Gebenstorf,5412
4030,Killwangen,8956
4031,Künten,5444
4032,Mägenwil,5506
4033,Mellingen,5507
4034,Neuenhof,5432
4035,Niederrohrdorf,5443
4037,Oberrohrdorf,5452
4038,Obersiggenthal,5415
4038,Obersiggenthal,5416
4039,Remetschwil,5453
4040,Spreitenbach,8957
4041,Stetten (AG),5608
4042,Turgi,5300
4044,Untersiggenthal,5301
4044,Untersiggenthal,5417
4045,Wettingen,5430
4046,Wohlenschwil,5512
4047,Würenlingen,5303
4048,Würenlos,5436
4048,Würenlos,8109
4049,Ehrendingen,5420
4061,Arni (AG),8905
4062,Berikon,8964
4062,Berikon,8965
4063,Bremgarten (AG),5620
4063,Bremgarten (AG),5626
4064,Büttikon,5619
4065,Dottikon,5604
4065,Dottikon,5605
4066,Eggenwil,5445
4067,Fischbach-Göslikon,5525
4068,Hägglingen,5522
4068,Hägglingen,5607
4071,Jonen,8916
4072,Niederwil (AG),5524
4073,Oberlunkhofen,8917
4074,Oberwil-Lieli,8966
4076,Sarmenstorf,5614
4076,Sarmenstorf,5618
4079,Unterlunkhofen,8918
4080,Villmergen,5610
4080,Villmergen,5611
4080,Villmergen,5612
4080,Villmergen,5613
4083,Zufikon,5621
4091,Auenstein,5105
4092,Birr,5242
4093,Birrhard,5244
4095,Brugg,5116
4095,Brugg,5200
4095,Brugg,5210
4095,Brugg,5222
4099,Habsburg,5245
4100,Hausen (AG),5212
4104,Lupfig,5246
4105,Mandach,5318
4106,Mönthal,5078
4106,Mönthal,5237
4107,Mülligen,5243
4110,Remigen,5236
4111,Riniken,5223
4112,Rüfenach,5235
4117,Thalheim (AG),5112
4120,Veltheim (AG),5106
4121,Villigen,5233
4121,Villigen,5234
4122,Villnachern,5107
4122,Villnachern,5213
4122,Villnachern,5225
4125,Schinznach,5108
4131,Beinwil am See,5712
4132,Birrwil,5708
4134,Dürrenäsch,5724
4134,Dürrenäsch,5726
4135,Gontenschwil,5046
4135,Gontenschwil,5728
4136,Holziken,5043
4137,Leimbach (AG),5733
4138,Leutwil,5706
4138,Leutwil,5725
4139,Menziken,5736
4139,Menziken,5737
4140,Oberkulm,5727
4141,Reinach (AG),5734
4142,Schlossrued,5044
4144,Schöftland,5040
4147,Zetzwil,5732
4161,Eiken,5074
4163,Frick,5070
4164,Gansingen,5272
4165,Gipf-Oberfrick,5063
4165,Gipf-Oberfrick,5073
4169,Kaisten,5080
4169,Kaisten,5082
4169,Kaisten,5083
4170,Laufenburg,5084
4170,Laufenburg,5085
4172,Münchwilen (AG),4333
4173,Oberhof,5062
4175,Oeschgen,5072
4176,Schwaderloch,5326
4177,Sisseln,4334
4181,Wittnau,5064
4183,Zeihen,5079
4184,Mettauertal,5273
4184,Mettauertal,5274
4184,Mettauertal,5275
4184,Mettauertal,5276
4184,Mettauertal,5277
4185,Böztal,5075
4185,Böztal,5076
4185,Böztal,5077
4191,Ammerswil,5600
